"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"DEU","HOUSECOST","PRICEINCOME","IDX2015","Q","2008-Q4",94.1007629845622,
"DEU","HOUSECOST","PRICEINCOME","IDX2015","Q","2009-Q1",93.5344002632312,
"DEU","HOUSECOST","PRICEINCOME","IDX2015","Q","2009-Q2",93.745485310995,
"DEU","HOUSECOST","PRICEINCOME","IDX2015","Q","2009-Q3",94.8860333317834,
"DEU","HOUSECOST","PRICEINCOME","IDX2015","Q","2009-Q4",96.1164992898387,
"DEU","HOUSECOST","PRICEINCOME","IDX2015","Q","2010-Q1",93.9655894263942,
"DEU","HOUSECOST","PRICEINCOME","IDX2015","Q","2010-Q2",93.5180371530615,
"DEU","HOUSECOST","PRICEINCOME","IDX2015","Q","2010-Q3",93.4180623890583,
"DEU","HOUSECOST","PRICEINCOME","IDX2015","Q","2010-Q4",91.6857854784197,
"DEU","HOUSECOST","PRICEINCOME","IDX2015","Q","2011-Q1",94.0066517810563,
"DEU","HOUSECOST","PRICEINCOME","IDX2015","Q","2011-Q2",93.3154652580994,
"DEU","HOUSECOST","PRICEINCOME","IDX2015","Q","2011-Q3",92.7272021228431,
"DEU","HOUSECOST","PRICEINCOME","IDX2015","Q","2011-Q4",92.7523143825646,
"DEU","HOUSECOST","PRICEINCOME","IDX2015","Q","2012-Q1",92.2986353454001,
"DEU","HOUSECOST","PRICEINCOME","IDX2015","Q","2012-Q2",93.5216667236917,
"DEU","HOUSECOST","PRICEINCOME","IDX2015","Q","2012-Q3",95.3601167551275,
"DEU","HOUSECOST","PRICEINCOME","IDX2015","Q","2012-Q4",96.4271832419362,
"DEU","HOUSECOST","PRICEINCOME","IDX2015","Q","2013-Q1",96.0100736194857,
"DEU","HOUSECOST","PRICEINCOME","IDX2015","Q","2013-Q2",96.2711430983416,
"DEU","HOUSECOST","PRICEINCOME","IDX2015","Q","2013-Q3",96.0667646855276,
"DEU","HOUSECOST","PRICEINCOME","IDX2015","Q","2013-Q4",96.7070008835198,
"DEU","HOUSECOST","PRICEINCOME","IDX2015","Q","2014-Q1",96.7879191803186,
"DEU","HOUSECOST","PRICEINCOME","IDX2015","Q","2014-Q2",97.4260384984199,
"DEU","HOUSECOST","PRICEINCOME","IDX2015","Q","2014-Q3",97.4433367898683,
"DEU","HOUSECOST","PRICEINCOME","IDX2015","Q","2014-Q4",97.3556969512653,
"DEU","HOUSECOST","PRICEINCOME","IDX2015","Q","2015-Q1",99.3749141918264,
"DEU","HOUSECOST","PRICEINCOME","IDX2015","Q","2015-Q2",99.6365768163413,
"DEU","HOUSECOST","PRICEINCOME","IDX2015","Q","2015-Q3",99.9202931213913,
"DEU","HOUSECOST","PRICEINCOME","IDX2015","Q","2015-Q4",101.068215870441,
"DEU","HOUSECOST","PRICEINCOME","IDX2015","Q","2016-Q1",103.349628251257,
"DEU","HOUSECOST","PRICEINCOME","IDX2015","Q","2016-Q2",103.973076876512,
"DEU","HOUSECOST","PRICEINCOME","IDX2015","Q","2016-Q3",105.819769065593,
"DEU","HOUSECOST","PRICEINCOME","IDX2015","Q","2016-Q4",106.789514858885,
"DEU","HOUSECOST","PRICEINCOME","IDX2015","Q","2017-Q1",106.766345725924,
"DEU","HOUSECOST","PRICEINCOME","IDX2015","Q","2017-Q2",107.891665954055,
"DEU","HOUSECOST","PRICEINCOME","IDX2015","Q","2017-Q3",108.868093361177,
"DEU","HOUSECOST","PRICEINCOME","IDX2015","Q","2017-Q4",110.490047505113,
"DEU","HOUSECOST","PRICEINCOME","IDX2015","Q","2018-Q1",110.402026380102,
"DEU","HOUSECOST","PRICEINCOME","IDX2015","Q","2018-Q2",111.383673945091,
"DEU","HOUSECOST","PRICEINCOME","IDX2015","Q","2018-Q3",113.278795333747,
"DEU","HOUSECOST","PRICEINCOME","IDX2015","Q","2018-Q4",113.304465344295,
"DEU","HOUSECOST","PRICEINCOME","IDX2015","Q","2019-Q1",113.710420664363,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1970-Q1",132.056882231911,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1970-Q2",133.91450290496,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1970-Q3",135.545356949108,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1970-Q4",136.927541518934,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1971-Q1",138.715286001324,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1971-Q2",139.340045204094,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1971-Q3",139.921232691523,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1971-Q4",139.563815651088,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1972-Q1",139.997034727277,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1972-Q2",140.170573053384,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1972-Q3",140.13045745312,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1972-Q4",140.135249928453,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1973-Q1",140.546072789382,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1973-Q2",141.013646005719,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1973-Q3",141.965761134221,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1973-Q4",143.147488215113,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1974-Q1",144.085136915947,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1974-Q2",145.484038367041,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1974-Q3",145.429798557854,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1974-Q4",144.262921793708,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1975-Q1",142.154090204765,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1975-Q2",139.022254534088,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1975-Q3",137.711686498699,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1975-Q4",136.733748109901,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1976-Q1",135.937475054892,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1976-Q2",134.760315528234,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1976-Q3",134.977741779415,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1976-Q4",135.632431903179,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1977-Q1",136.571027505795,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1977-Q2",137.661108860349,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1977-Q3",138.743210001743,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1977-Q4",139.747967871426,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1978-Q1",141.172531834475,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1978-Q2",142.730998030205,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1978-Q3",144.59210901436,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1978-Q4",147.108433372766,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1979-Q1",149.37637528138,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1979-Q2",151.630697495809,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1979-Q3",152.700942349379,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1979-Q4",153.109709735257,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1980-Q1",153.795620177095,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1980-Q2",154.48416836969,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1980-Q3",155.774323303088,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1980-Q4",157.662492498343,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1981-Q1",159.275606468093,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1981-Q2",160.074870294643,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1981-Q3",159.648480329482,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1981-Q4",157.650902085939,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1982-Q1",155.875145902918,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1982-Q2",153.99956437958,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1982-Q3",152.001924037592,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1982-Q4",150.408000887701,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1983-Q1",148.228014437996,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1983-Q2",146.594877405309,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1983-Q3",144.862579487949,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1983-Q4",142.763370710419,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1984-Q1",140.369683694154,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1984-Q2",138.149617603475,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1984-Q3",136.262023566311,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1984-Q4",134.279179728529,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1985-Q1",132.948266378177,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1985-Q2",131.841771807914,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1985-Q3",131.076178495709,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1985-Q4",130.781400806917,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1986-Q1",130.615430896318,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1986-Q2",130.311997511166,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1986-Q3",129.480592641832,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1986-Q4",128.512868851672,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1987-Q1",127.485013977899,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1987-Q2",126.479922740181,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1987-Q3",126.231678126372,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1987-Q4",126.366294299608,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1988-Q1",126.413258891705,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1988-Q2",126.393214699902,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1988-Q3",125.99325642512,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1988-Q4",125.433538500219,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1989-Q1",125.456580098653,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1989-Q2",125.188816118609,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1989-Q3",126.280255382696,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1989-Q4",128.290963852365,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1990-Q1",130.305705424982,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1990-Q2",131.866248099937,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1990-Q3",132.464745637464,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1990-Q4",132.621453554201,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1991-Q1",132.788676068461,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1991-Q2",131.860280454105,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1991-Q3",131.70226721511,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1991-Q4",123.989860338645,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1992-Q1",124.734636679162,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1992-Q2",124.302405738093,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1992-Q3",124.065076311092,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1992-Q4",123.625445459341,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1993-Q1",118.277381590016,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1993-Q2",118.002839945798,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1993-Q3",117.827646086966,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1993-Q4",117.963128034979,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1994-Q1",117.328540315306,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1994-Q2",117.045762345568,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1994-Q3",116.549040028831,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1994-Q4",115.965397781574,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1995-Q1",115.66086474239,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1995-Q2",114.811699232356,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1995-Q3",113.014450296024,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1995-Q4",111.474403758906,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1996-Q1",110.526188350434,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1996-Q2",109.179712141646,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1996-Q3",108.118713657253,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1996-Q4",106.858769447776,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1997-Q1",105.536583045067,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1997-Q2",104.471919032209,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1997-Q3",103.619564465974,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1997-Q4",103.063147762472,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1998-Q1",102.572005891159,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1998-Q2",102.02041067764,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1998-Q3",101.634949074123,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1998-Q4",101.706116192111,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1999-Q1",101.573683263151,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1999-Q2",101.100987431279,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1999-Q3",100.849111205687,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","1999-Q4",101.093503580627,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","2000-Q1",100.789201458783,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","2000-Q2",99.5610371423356,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","2000-Q3",100.420125837784,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","2000-Q4",100.918532342569,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","2001-Q1",100.407965073532,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","2001-Q2",99.7178846067864,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","2001-Q3",99.2363077264909,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","2001-Q4",98.1049080821536,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","2002-Q1",97.0699706100233,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","2002-Q2",97.1339507866527,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","2002-Q3",96.8481830967527,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","2002-Q4",95.9599182541288,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","2003-Q1",95.8134757955438,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","2003-Q2",96.9504558445114,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","2003-Q3",95.8102643944404,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","2003-Q4",95.7921214124901,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","2004-Q1",95.7082778106257,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","2004-Q2",93.8826169604512,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","2004-Q3",92.9596724764927,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","2004-Q4",92.7725414060931,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","2005-Q1",95.1152917067873,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","2005-Q2",92.8852902595067,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","2005-Q3",95.0398835707948,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","2005-Q4",93.3282942981929,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","2006-Q1",93.0774861743266,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","2006-Q2",92.8060467152793,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","2006-Q3",91.7992153049559,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","2006-Q4",93.1900731065826,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","2007-Q1",88.7395348674415,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","2007-Q2",89.8706246371478,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","2007-Q3",90.0521751542144,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","2007-Q4",90.1683209143395,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","2008-Q1",90.8337571602592,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","2008-Q2",90.1940410185616,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","2008-Q3",89.1012380703899,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","2008-Q4",89.0227407591796,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","2009-Q1",88.8631501865147,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","2009-Q2",89.234428741397,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","2009-Q3",89.5754846037288,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","2009-Q4",90.591138370619,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","2010-Q1",89.274503802551,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","2010-Q2",89.4826348190183,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","2010-Q3",89.9786368576369,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","2010-Q4",88.9825331181368,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","2011-Q1",91.4120636727774,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","2011-Q2",91.4292171000159,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","2011-Q3",91.2954172245074,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","2011-Q4",91.5194367614889,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","2012-Q1",92.2971335746316,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","2012-Q2",92.4211552033538,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","2012-Q3",93.99202429893,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","2012-Q4",95.0080817727043,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","2013-Q1",94.6990799120896,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","2013-Q2",95.386332018865,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","2013-Q3",95.235402762642,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","2013-Q4",95.1600172490814,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","2014-Q1",95.9003566519234,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","2014-Q2",96.5796818891556,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","2014-Q3",97.1705114191097,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","2014-Q4",96.9709992905327,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","2015-Q1",98.6820330908163,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","2015-Q2",99.6283772828509,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","2015-Q3",100.169700516153,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","2015-Q4",101.519889110179,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","2016-Q1",103.695566966773,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","2016-Q2",105.546504152428,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","2016-Q3",107.386593155602,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","2016-Q4",108.646439356414,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","2017-Q1",109.338027939618,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","2017-Q2",110.199169366111,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","2017-Q3",111.894681834884,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","2017-Q4",113.692061114504,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","2018-Q1",114.962423911662,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","2018-Q2",115.846564206672,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","2018-Q3",117.981941378926,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","2018-Q4",118.936947190874,
"DEU","HOUSECOST","PRICERENT","IDX2015","Q","2019-Q1",119.047185738806,
"DEU","HOUSECOST","REAL","IDX2015","Q","1970-Q1",100.178569657244,
"DEU","HOUSECOST","REAL","IDX2015","Q","1970-Q2",101.737947477847,
"DEU","HOUSECOST","REAL","IDX2015","Q","1970-Q3",103.170088532041,
"DEU","HOUSECOST","REAL","IDX2015","Q","1970-Q4",103.681029330549,
"DEU","HOUSECOST","REAL","IDX2015","Q","1971-Q1",104.835566822306,
"DEU","HOUSECOST","REAL","IDX2015","Q","1971-Q2",105.9865131098,
"DEU","HOUSECOST","REAL","IDX2015","Q","1971-Q3",106.570877047378,
"DEU","HOUSECOST","REAL","IDX2015","Q","1971-Q4",107.504714971402,
"DEU","HOUSECOST","REAL","IDX2015","Q","1972-Q1",108.165618629043,
"DEU","HOUSECOST","REAL","IDX2015","Q","1972-Q2",108.222431281963,
"DEU","HOUSECOST","REAL","IDX2015","Q","1972-Q3",108.066080464267,
"DEU","HOUSECOST","REAL","IDX2015","Q","1972-Q4",107.784284548451,
"DEU","HOUSECOST","REAL","IDX2015","Q","1973-Q1",107.108550983658,
"DEU","HOUSECOST","REAL","IDX2015","Q","1973-Q2",107.696926018299,
"DEU","HOUSECOST","REAL","IDX2015","Q","1973-Q3",107.881222243143,
"DEU","HOUSECOST","REAL","IDX2015","Q","1973-Q4",107.663812212635,
"DEU","HOUSECOST","REAL","IDX2015","Q","1974-Q1",107.464332104435,
"DEU","HOUSECOST","REAL","IDX2015","Q","1974-Q2",107.239986521837,
"DEU","HOUSECOST","REAL","IDX2015","Q","1974-Q3",106.890798082246,
"DEU","HOUSECOST","REAL","IDX2015","Q","1974-Q4",105.53577272235,
"DEU","HOUSECOST","REAL","IDX2015","Q","1975-Q1",104.268064083562,
"DEU","HOUSECOST","REAL","IDX2015","Q","1975-Q2",103.25298896783,
"DEU","HOUSECOST","REAL","IDX2015","Q","1975-Q3",102.914719743534,
"DEU","HOUSECOST","REAL","IDX2015","Q","1975-Q4",102.34983777325,
"DEU","HOUSECOST","REAL","IDX2015","Q","1976-Q1",101.755486453728,
"DEU","HOUSECOST","REAL","IDX2015","Q","1976-Q2",101.381520332947,
"DEU","HOUSECOST","REAL","IDX2015","Q","1976-Q3",101.328804756774,
"DEU","HOUSECOST","REAL","IDX2015","Q","1976-Q4",102.077105374946,
"DEU","HOUSECOST","REAL","IDX2015","Q","1977-Q1",102.809413442397,
"DEU","HOUSECOST","REAL","IDX2015","Q","1977-Q2",103.961301492452,
"DEU","HOUSECOST","REAL","IDX2015","Q","1977-Q3",104.937619079432,
"DEU","HOUSECOST","REAL","IDX2015","Q","1977-Q4",106.117743267796,
"DEU","HOUSECOST","REAL","IDX2015","Q","1978-Q1",108.044427116615,
"DEU","HOUSECOST","REAL","IDX2015","Q","1978-Q2",108.955281137819,
"DEU","HOUSECOST","REAL","IDX2015","Q","1978-Q3",110.41896743292,
"DEU","HOUSECOST","REAL","IDX2015","Q","1978-Q4",112.137924342187,
"DEU","HOUSECOST","REAL","IDX2015","Q","1979-Q1",112.782347950016,
"DEU","HOUSECOST","REAL","IDX2015","Q","1979-Q2",112.865133049237,
"DEU","HOUSECOST","REAL","IDX2015","Q","1979-Q3",112.980310624419,
"DEU","HOUSECOST","REAL","IDX2015","Q","1979-Q4",113.720512619153,
"DEU","HOUSECOST","REAL","IDX2015","Q","1980-Q1",113.072231191647,
"DEU","HOUSECOST","REAL","IDX2015","Q","1980-Q2",113.244277388792,
"DEU","HOUSECOST","REAL","IDX2015","Q","1980-Q3",114.223040530762,
"DEU","HOUSECOST","REAL","IDX2015","Q","1980-Q4",115.248357568012,
"DEU","HOUSECOST","REAL","IDX2015","Q","1981-Q1",115.385554240858,
"DEU","HOUSECOST","REAL","IDX2015","Q","1981-Q2",115.637297905144,
"DEU","HOUSECOST","REAL","IDX2015","Q","1981-Q3",114.927732332755,
"DEU","HOUSECOST","REAL","IDX2015","Q","1981-Q4",113.364556064651,
"DEU","HOUSECOST","REAL","IDX2015","Q","1982-Q1",112.263108325901,
"DEU","HOUSECOST","REAL","IDX2015","Q","1982-Q2",111.041625155141,
"DEU","HOUSECOST","REAL","IDX2015","Q","1982-Q3",109.616494060305,
"DEU","HOUSECOST","REAL","IDX2015","Q","1982-Q4",108.721759045963,
"DEU","HOUSECOST","REAL","IDX2015","Q","1983-Q1",108.767338040257,
"DEU","HOUSECOST","REAL","IDX2015","Q","1983-Q2",108.400244064747,
"DEU","HOUSECOST","REAL","IDX2015","Q","1983-Q3",106.723209712567,
"DEU","HOUSECOST","REAL","IDX2015","Q","1983-Q4",105.403865633741,
"DEU","HOUSECOST","REAL","IDX2015","Q","1984-Q1",103.858256316761,
"DEU","HOUSECOST","REAL","IDX2015","Q","1984-Q2",102.600434281808,
"DEU","HOUSECOST","REAL","IDX2015","Q","1984-Q3",101.923415748188,
"DEU","HOUSECOST","REAL","IDX2015","Q","1984-Q4",101.297637469458,
"DEU","HOUSECOST","REAL","IDX2015","Q","1985-Q1",99.9430595807819,
"DEU","HOUSECOST","REAL","IDX2015","Q","1985-Q2",99.4719052552473,
"DEU","HOUSECOST","REAL","IDX2015","Q","1985-Q3",99.8523801785973,
"DEU","HOUSECOST","REAL","IDX2015","Q","1985-Q4",99.8505238016699,
"DEU","HOUSECOST","REAL","IDX2015","Q","1986-Q1",100.34416630547,
"DEU","HOUSECOST","REAL","IDX2015","Q","1986-Q2",101.667321197748,
"DEU","HOUSECOST","REAL","IDX2015","Q","1986-Q3",101.420840777873,
"DEU","HOUSECOST","REAL","IDX2015","Q","1986-Q4",101.000223476197,
"DEU","HOUSECOST","REAL","IDX2015","Q","1987-Q1",101.027605540572,
"DEU","HOUSECOST","REAL","IDX2015","Q","1987-Q2",100.410731311303,
"DEU","HOUSECOST","REAL","IDX2015","Q","1987-Q3",100.017048662403,
"DEU","HOUSECOST","REAL","IDX2015","Q","1987-Q4",100.098914302241,
"DEU","HOUSECOST","REAL","IDX2015","Q","1988-Q1",100.727661573039,
"DEU","HOUSECOST","REAL","IDX2015","Q","1988-Q2",100.548321516074,
"DEU","HOUSECOST","REAL","IDX2015","Q","1988-Q3",99.7051479767943,
"DEU","HOUSECOST","REAL","IDX2015","Q","1988-Q4",100.04380148602,
"DEU","HOUSECOST","REAL","IDX2015","Q","1989-Q1",98.7738975531953,
"DEU","HOUSECOST","REAL","IDX2015","Q","1989-Q2",98.3584748542078,
